Timestamp,Solar_Power_kW,Wind_Power_kW,Grid_Power_kW,Battery_SoC_%,SC_Charge_kW_x,Hydrogen_Production_kg/h,Load_Demand_kW,Power_Supplied_kW,Power_Loss_kW,Battery_Charge_kW,Battery_Discharge_kW,SC_Charge_kW_y,SC_Discharge_kW,hour,Electricity_Price_USDperkWh,Grid_Status,SC_Energy_kWh_raw,Combined_Renewable_kW,Power_Deficit_kW,Load_Demand_Rate_of_Change,Solar_Power_Rate_of_Change,Wind_Power_Rate_of_Change,opt_level_High Efficiency,opt_level_Low Efficiency,opt_level_Moderate Efficiency,sin_hour,cos_hour
2024-04-01 10:00:00,1.0292247147901223,8.848377672784089,5.50420400274924,63.90869320618848,0.3467270422606638,0.8274988733182781,0.8038468076310005,68.9322578601163,1.2524147337488216,17.682911535937688,21.586970328171628,1.7848802712620515,3.8127276225216575,10,1.0,1,0.1421828516215852,0.09638205942632816,60.3070702062909,27.524727243224604,34.37440417501215,10.72862087294153,1,0,0,0.75,0.06698729810778065
2024-04-01 11:00:00,48.49549260809972,39.50672031986588,5.9397980518303175,43.010618323494256,3.91910562943909,3.5330206449710886,0.8180032844817179,66.86157446564232,4.029529212667214,17.671351232148716,15.987998023461998,3.474550442867572,6.65159329508438,11,0.5,1,0.0892321374179717,0.9990414313200133,-17.111109249656053,0.7064310844444179,47.46626789330959,30.65834264708179,0,0,1,0.6294095225512605,0.0170370868554659
2024-04-01 12:00:00,41.622132040021086,37.76237358746453,18.596561800166164,44.5421279617713,6.971636921379805,2.676738840308284,0.9794462319261922,77.54899851000087,1.3983692827322187,21.20981135783017,25.376304363126327,3.4617153004254035,1.4256728628315,12,0.5,1,0.1231661780445368,0.8994716004407528,-0.4371378347525336,8.056264114423556,6.873360568078631,1.7443467324013469,1,0,0,0.5000000000000001,0.0
2024-04-01 13:00:00,10.616955533913808,1.577072454740236,7.088680566763927,48.23668027618852,1.9343534295648257,3.1766167335416053,0.5014278284388684,54.135869940974445,0.9576066102507426,10.43359877671101,11.55406090955216,3.120193797782271,1.2057636297740175,13,0.5,1,0.155073347511341,0.12314626680792055,42.899448562571145,23.853891241507903,31.00517650610728,36.18530113272429,1,0,0,0.37059047744873963,0.017037086855465844
2024-04-01 14:00:00,9.091248360355031,28.22300690062754,12.986310234128258,69.70339592396881,6.415044812562517,0.9824348347810558,0.45442268691039456,50.2265266824217,2.521317303965155,11.375410837434837,23.679819015826247,6.658949683863497,2.8328013473079903,14,0.5,1,0.2188424864539328,0.41338782340094105,15.433588725404276,2.34563256483834,1.5257071735587768,26.645934445887303,0,0,1,0.2500000000000001,0.06698729810778059
2024-04-01 15:00:00,9.17022549267169,37.00993269662664,11.166434039010598,46.72399725350154,2.5982813794029944,1.0587293102620976,0.7535299546396065,63.345555090460365,4.328225181863658,17.188562353795135,15.98955391731324,4.612347722454393,6.076757702038633,15,0.5,1,0.1944356534608621,0.5158253307777785,21.49362208302569,14.925936285937176,0.078977132316659,8.786925795999103,0,0,1,0.14644660940672644,0.14644660940672605
2024-04-01 16:00:00,15.212112147976883,7.223013805093341,10.21014989388264,78.61592404722244,8.860861088135163,0.2074866275495318,0.13130066860149237,35.416784297908826,1.2067485191874994,14.93584439832788,11.742909981927758,4.470970317378779,0.9613078490463152,16,0.5,1,0.2529300279330699,0.24147291179365438,14.1884068640261,31.050247455227694,6.041886655305193,29.7869188915333,1,0,0,0.06698729810778076,0.24999999999999978
2024-04-01 17:00:00,26.237821581611893,22.717809222105178,18.49750018530909,52.36219084590957,8.956899442666165,1.6103376759786483,0.5465626212250122,56.95309447569221,0.3926812139639963,21.571236662976368,12.580570829728392,0.9922752711864932,0.0,17,1.0,1,0.2694679491195114,0.547893412135369,8.390144885939137,20.72224287255988,11.02570943363501,15.494795417011836,1,0,0,0.017037086855465844,0.3705904774487397
2024-04-01 18:00:00,21.597250932105787,36.61953190352168,5.327350951632343,25.468256024796688,2.9728720428132647,2.798723306668375,0.545893390743338,55.53035632729422,1.7820236792483255,15.459879622393943,13.3982634590284,6.2708360604184525,3.0976822831820026,18,1.0,1,0.3223538454067856,0.6548976662149988,-0.9044028290849226,0.0333956831136603,4.640570649506106,13.901722681416503,1,0,0,0.0,0.4999999999999999
2024-04-01 19:00:00,14.561457009902096,1.3578391434319537,14.956845292633837,82.70078739872858,2.2999375396324053,4.289674569986644,0.08821836365479674,30.73539701769447,3.738259122824889,12.938481493323543,17.120829732009582,2.521483210293055,5.103481599821841,19,1.0,1,0.2793205389146391,0.16618837861373958,18.55435998718531,22.838723866023187,7.035793922203691,35.26169276008973,0,0,1,0.01703708685546579,0.6294095225512601
2024-04-01 20:00:00,30.592644736118974,27.8968106898736,19.450916513203257,42.86066596741648,4.113039720662313,3.3346372372934034,0.41737699929706806,48.14575155187171,2.75345272347397,27.32824384460777,17.6141774401775,5.119865260532657,6.400523499477659,20,1.0,1,0.2579762349322224,0.6580481519255719,-7.590251150646893,16.42554813482632,16.031187726216878,26.538971546441648,0,0,1,0.0669872981077807,0.75
2024-04-01 21:00:00,6.974693032602092,11.89396029490203,13.402522751927629,54.62135036794101,2.405315851801487,2.176981616998757,0.8535359257113294,68.58027308048837,4.083966847871736,18.871118497567323,12.131499980307105,5.554753875916384,3.073677275829202,21,0.0,1,0.2993275116003421,0.20026553913859196,53.795586600855984,21.765035653014426,23.61795170351688,16.00285039497157,0,0,1,0.14644660940672616,0.8535533905932737
2024-04-01 22:00:00,14.607232426760907,36.975847815061215,19.052336930496377,74.83551065775212,6.723838432917036,4.765600571970689,0.8564104051427909,68.00972036168685,4.797960738046172,20.33764102343962,14.878227038695083,7.7213171916773025,3.177146785767995,22,0.0,1,0.3750636850321639,0.5782512192729308,21.224600857910893,0.1434411713729133,7.632539394158815,25.081887520159185,0,0,1,0.24999999999999978,0.9330127018922192
2024-04-01 23:00:00,18.318092164684582,38.84232980661472,5.783868189290357,46.59649257189696,8.260646845482855,3.59622600287916,0.09800215696258885,30.99857086222596,3.963312383758087,12.876259068932717,25.71135179305932,2.382359201761776,6.307801468511494,23,0.0,1,0.3096396472530019,0.6426923697317025,-22.19853872531525,37.84579785374897,3.710859737923675,1.8664819915535065,0,0,1,0.3705904774487392,0.9829629131445341
2024-04-02 00:00:00,22.8034992108518,37.77065956453736,11.28189978611242,24.52685249173725,6.73092130911217,4.6508260143127504,0.08946858360254761,31.517028743172776,3.0190153942187656,17.278086377374088,23.63771585050356,0.0,0.2605166006091588,0,0.0,1,0.305297703909516,0.6821350178047699,-26.038114637997623,0.4258391085925055,4.485407046167218,1.07167024207736,0,0,1,0.5,1.0
2024-04-02 01:00:00,39.25879806965068,18.96856866629855,8.902366864430768,49.91368376102509,8.243504472493495,2.637939866360828,0.2617822328797771,40.66806590983486,2.466707940261905,20.55461294854933,17.18161834837016,5.36769908950739,3.2229584496339814,1,0.0,1,0.3410433812407394,0.6550199536318646,-15.09259288585246,8.598729712705229,16.45529885879888,18.80209089823881,0,0,1,0.6294095225512604,0.9829629131445341
2024-04-02 02:00:00,9.983689107917987,34.481706039572536,15.962314474710949,95.55588661554428,3.969921622074741,1.294521373965698,0.8750595408982468,73.53795769595834,0.20034543174134,14.245032112888486,15.190017390841,8.601022363021707,4.380847779850115,2,0.0,1,0.4113796242935993,0.4960127913032363,29.272907980209155,30.60352927760291,29.27510896173269,15.513137373273985,1,0,0,0.75,0.9330127018922194
2024-04-02 03:00:00,25.71172192068058,33.78197594140281,19.7194563574587,71.33875178388465,1.5631697070886086,0.2641334318236099,0.1277255627330317,31.52351935960474,4.921609894070208,21.87849009172836,15.600156633591306,7.477892705878874,4.898437442570069,3,0.0,1,0.454370545348746,0.6696512670044248,-23.048568608408445,37.29317387402473,15.728032812762594,0.6997300981697236,0,1,0,0.8535533905932737,0.8535533905932737
2024-04-02 04:00:00,29.620728443102124,12.764018929730224,8.847950936663718,73.71833189337656,7.379509473975921,3.6304242574192527,0.719985146976582,64.0824345184971,1.9174056128752144,16.996806550405974,18.06758986365208,5.419318830549251,2.980386613618234,4,0.0,1,0.4950194156309296,0.4719727839302212,23.61509275853996,29.55471087769736,3.9090065224215422,21.01795701167259,1,0,0,0.9330127018922193,0.75
2024-04-02 05:00:00,2.3225206359998865,33.1566189660271,14.812619022111116,70.58257229101119,3.604745051415539,0.6065149900276706,0.09993391269840346,34.29713991107083,0.7611410695843333,18.54153125103361,9.886037174007972,4.0167276287359055,4.068882023411683,5,0.0,1,0.4941501757196667,0.3921847180464677,-0.4208586213718206,30.941559150717147,27.29820780710224,20.392600036296876,1,0,0,0.9829629131445341,0.6294095225512604
2024-04-02 06:00:00,30.37724259507192,1.4803053886197048,7.971464491396102,35.919371116754945,6.712708252291325,1.513875641359836,0.6229352366744635,57.82334841040899,3.3335442769822805,16.991466938853016,13.713117312883274,6.614245193274621,0.0,6,0.0,1,0.604387595607577,0.35034049517163,29.29934470369965,26.098611706736108,28.054721959072037,31.67631357740739,0,0,1,1.0,0.5
2024-04-02 07:00:00,8.526206184364577,23.85079513928212,13.479953818574147,53.46670912818241,2.7064394198176567,2.662354539419487,0.3553381414048915,46.381923510479936,1.4214414454772992,29.261390922544688,6.657079630612053,3.0529076005910625,2.683503175332304,7,1.0,1,0.6105443360285564,0.35634230973849434,15.426363632310547,13.353527731434028,21.851036410707344,22.37048975066241,1,0,0,0.9829629131445341,0.3705904774487397
2024-04-02 08:00:00,3.252579649263976,9.20035349150812,11.958987300325042,80.07518386906546,0.8122963480667267,2.8220829388987383,0.7890381803460959,66.51680679363812,2.928891354655235,19.93251387631033,16.996115613026397,5.952715538712439,4.907017425108935,8,1.0,1,0.6279726379219481,0.1261376821938583,56.992765007521264,21.64233319233612,5.273626535100601,14.650441647774,1,0,0,0.9330127018922194,0.2500000000000001
2024-04-02 09:00:00,47.44427686266666,4.822675431091152,19.580079944473056,28.10983180425273,9.925817954877632,3.0029159849356803,0.23272002009089776,38.75068290204522,2.9338395392229586,14.711445355220498,18.235979698513702,6.010940318333254,2.035411931490641,9,1.0,1,0.694231444369325,0.5861527436784413,-10.582429852489632,27.76117570702518,44.19169721340268,4.377678060416967,0,0,1,0.8535533905932737,0.14644660940672627
2024-04-02 10:00:00,48.28160165372797,3.0781280651683662,14.127909090446998,42.22822208717698,1.5620150793059928,0.8312766517485032,0.6390308831087664,59.73144236498365,2.2286491045143464,24.112724560515943,12.58406768850313,7.12041981499776,4.117968443179195,10,1.0,1,0.7442723005663011,0.5756706055413322,10.600361750601673,20.275569028229825,0.837324791061306,1.744547365922786,1,0,0,0.75,0.06698729810778065
2024-04-02 11:00:00,40.419867405823055,27.85155103512559,10.242595581302282,42.10552867726829,9.884209939634813,1.898687024108244,0.23471603332084212,37.60353365106904,4.180593077725213,13.895781750144888,22.869933816450164,10.0,4.893745001605396,11,0.5,1,0.8293765505395445,0.7710699069127844,-26.4872917121544,20.175964740703755,7.861734247904913,24.773422969957224,0,0,1,0.6294095225512605,0.0170370868554659
2024-04-02 12:00:00,15.230688458668537,13.594998550722648,6.711436773319001,54.56151420756048,9.772799325664472,3.0859711355848334,0.7136361347510719,64.35817884783046,1.3248353077772208,21.044317975023777,8.871171684988294,5.784831934357534,3.31490159828447,12,0.5,1,0.8705420561407623,0.3153100776911348,36.85732714621649,23.89888742681343,25.18917894715452,14.25655248440294,1,0,0,0.5000000000000001,0.0
2024-04-02 13:00:00,4.883605700319194,28.99067086115046,7.268702431024018,98.4294992753748,7.938181039080396,4.849094323168924,0.873969367812827,71.44073876994877,2.243162958088675,10.201649380601122,7.678125598950899,3.9820727485850025,4.340927541993142,13,0.5,1,0.8645611429172934,0.37364197390803905,39.80962516656778,8.000887572429761,10.347082758349345,15.39567231042781,1,0,0,0.37059047744873963,0.017037086855465844
2024-04-02 14:00:00,34.211651325607846,2.614253631957695,8.379753949268526,25.400203734705755,6.594229620819975,3.6381556884984434,0.12562063499993859,33.65162931338315,2.6884606429548583,13.359069755507846,16.12225909279986,4.948851375616012,2.074534869430776,14,0.5,1,0.9124664180203806,0.407745376352599,-0.4858150012275359,37.34381177169944,29.32804562528865,26.376417229192764,0,0,1,0.2500000000000001,0.06698729810778059
2024-04-02 15:00:00,22.007624686980066,12.611613513224412,8.76449992010447,61.4960795504476,5.778070502510847,4.613018785469789,0.8668730587096808,70.01166082593868,3.318123603836497,20.984306179345616,20.23549151306077,1.4618481902217637,3.5867774406079067,15,0.5,1,0.8770509305139449,0.3822493333592276,38.710546229570696,36.98969447343717,12.20402663862778,9.997359881266718,1,0,0,0.14644660940672644,0.14644660940672605
2024-04-02 16:00:00,6.101911742238942,21.57965169501349,17.759240867617066,34.349174560976834,8.661015453778347,3.811060291570885,0.5933143534540392,55.75890346818695,3.919859252527949,23.692332899977053,23.419638457289345,3.610573737821884,5.220432339178445,16,0.5,1,0.8502199538246689,0.3020907623198078,31.99719928346247,13.651021709060274,15.905712944741124,8.968038181789076,0,0,1,0.06698729810778076,0.24999999999999978
2024-04-02 17:00:00,24.75884550556351,31.628926593558543,13.418341824237874,97.65412363277952,2.894395216194879,2.958584844462002,0.12592993533873176,34.38148812895992,1.9740364143912783,20.85684140594985,12.7055786856553,4.181435123773792,4.3139459219368685,17,1.0,1,0.8480114405219509,0.633765097730101,-20.03224755577085,23.3232381773637,18.656933763324567,10.049274898545054,0,0,1,0.017037086855465844,0.3705904774487397
2024-04-02 18:00:00,1.7194260557609198,12.750100117282797,12.850863670615496,29.064280378197136,4.67681212484877,0.9601168456817228,0.4269536126883119,48.14685804750262,3.230234720482983,19.4217585880588,20.39340416715648,3.951823204130815,2.826937460872129,18,1.0,1,0.866759536242929,0.1494375948242626,36.90756659494188,15.0215682246344,23.03941944980259,18.878826476275748,0,0,1,0.0,0.4999999999999999
2024-04-02 19:00:00,45.4660201039391,25.03565505748036,6.721533078038262,52.288080188927296,6.193899693665019,3.3334282594625653,0.1597462770881044,37.28995990891229,0.753054765342597,18.494481522053555,14.807457652496463,5.304709744067444,4.448432808581586,19,1.0,1,0.8810308185010266,0.7968385106413242,-32.458660487164565,13.33407809373071,43.74659404817818,12.285554940197562,1,0,0,0.01703708685546579,0.6294095225512601
2024-04-02 20:00:00,12.938999080000846,35.43910992944748,17.902095400241524,79.03079878676849,4.111904758694911,3.116897829799536,0.7002974945698114,60.35415394061608,4.663240502712391,12.607390048162864,14.136863500295902,3.355160135235599,5.429219581273236,20,1.0,1,0.846463161067066,0.5412206689823005,16.63928543388014,26.97437976907358,32.527021023938254,10.403454871967124,0,0,1,0.0669872981077807,0.75
2024-04-02 21:00:00,33.1261142176991,24.63452752729218,15.842214548127256,76.36435424219562,4.27486454090268,3.012345852286332,0.7589331152049054,66.02811268879246,1.915294032105024,16.400778958026457,19.41829968743336,7.242061334648943,0.0,21,0.0,1,0.967164183311215,0.649627367553405,10.18276497590621,2.926012277569015,20.18711513769825,10.8045824021553,1,0,0,0.14644660940672616,0.8535533905932737
2024-04-02 22:00:00,15.585553804470548,9.318378990145352,6.015025428500024,53.81829095151458,3.3028466750208443,2.448929339941204,0.10457394337022141,31.642218903757755,3.647607109882191,17.696806145201062,18.2616143920671,5.000414129836394,6.318148129911796,22,0.0,1,0.945201949976625,0.2699977468936552,10.385893219024048,32.65358070725754,17.540560413228548,15.31614853714683,0,0,1,0.24999999999999978,0.9330127018922192
2024-04-02 23:00:00,26.00340105889054,0.9760312622615208,15.61752645844653,47.721933436217455,5.64231816684536,2.643283019946378,0.5057065692247446,55.20528722532133,0.10170540941089,25.285611131094576,7.118039215078753,4.981399357722771,3.327490522637856,23,0.0,1,0.9727670972280402,0.29397827090561385,28.32756031358016,20.017166621092272,10.417847254419993,8.34234772788383,1,0,0,0.3705904774487392,0.9829629131445341
2024-04-03 00:00:00,27.335513967163983,34.803954956037195,13.15307326013969,51.80899028422965,8.50574528015116,1.6722126355905202,0.814799963889178,69.70531708677181,1.0259357145240386,21.71809144784231,22.38270174862948,4.344210566974164,4.85097986648046,0,0.0,1,0.9643209422362686,0.7002207639617034,8.591783878094674,15.424260166563634,1.3321129082734444,33.82792369377567,1,0,0,0.5,1.0
2024-04-03 01:00:00,9.242722776276352,0.8507764340154855,6.225880186201674,41.142101052691146,2.0152837800631285,2.596563463211516,0.9365775665778945,74.37273935593194,2.435412721617894,11.18479922318633,21.900456770737257,5.310381367717958,6.394493847290455,1,0.0,1,0.9462524009100604,0.09887655237855071,66.714652867258,6.076899276253982,18.09279119088763,33.95317852202171,1,0,0,0.6294095225512604,0.9829629131445341
2024-04-03 02:00:00,48.47923138822793,34.98806690736798,11.874509622929846,36.42663509654398,9.344330387534416,0.9877795283923912,0.5130991293316195,51.28463099842676,4.391262338661733,21.620419846973974,11.872186492452354,6.650196529335269,1.256652605539068,2,0.0,1,1.036144799639997,0.9466445852387146,-27.79140495850741,21.13225874046134,39.23650861195158,34.13729047335249,0,0,1,0.75,0.9330127018922194
2024-04-03 03:00:00,38.75664116805573,21.15748536108848,12.270444306950704,58.6431758047112,6.890876537482296,4.025871986801884,0.9507215792748923,74.87768543081698,2.6362757497533806,18.074588597918417,16.979017667187044,3.2657395685782,2.581117995144907,3,0.0,1,1.0475551591972183,0.6745089408399828,17.59983465142615,21.838067843481863,9.7225902201722,13.8305815462795,1,0,0,0.8535533905932737,0.8535533905932737
2024-04-03 04:00:00,46.97494707820945,37.56270794051585,7.486618102449136,41.482700485408586,8.232732126800302,0.928884773493539,0.5353139442935503,52.135096111332096,4.649352411469394,16.615389998470206,17.470150931413695,3.683767021849487,3.4229026082485903,4,0.0,1,1.0519028994239,0.9590115912400136,-27.753206495923813,20.729512657768872,8.218305910153724,16.40522257942737,0,0,1,0.9330127018922193,0.75
2024-04-03 05:00:00,44.74136752138244,31.95132943094661,19.185472205004235,42.99693319178001,5.561906926300116,0.4248314494473321,0.3935364983418067,47.29054024708141,2.4189844829139844,23.05838144420434,16.303368829119535,4.392547942446671,2.432492957751143,5,0.0,1,1.084570482502159,0.8683701803995154,-26.983172222333664,7.074923792806096,2.23357955682701,5.611378509569239,0,0,1,0.9829629131445341,0.6294095225512604
2024-04-03 06:00:00,29.894998940554256,39.9173644213335,17.74963057220993,72.54048507796456,7.795167014240635,2.181230131785787,0.8484442369744803,69.95791094396503,2.4522454836797465,25.15499761247976,12.2484742307729,2.30825815305357,7.469873151673617,6,0.0,1,0.9985435658584916,0.7888741348613963,2.597793065757017,22.700631697649385,14.846368580828187,7.966034990386891,1,0,0,1.0,0.5
2024-04-03 07:00:00,46.09371175115584,14.028472618068406,15.035335059936624,97.48298653599136,0.1620039733946721,3.2915371975303094,0.49252348713826766,54.05040158040179,0.5987339425026619,24.656400595581,11.641883160309742,3.361484280557004,2.2864558123464143,7,1.0,1,1.0164607069953346,0.6769128614220521,-5.473048846319792,17.761020904740327,16.19871281060158,25.888891803265096,1,0,0,0.9829629131445341,0.3705904774487397
2024-04-03 08:00:00,4.424625102595975,30.68753155724508,11.934433415009108,68.29097604475001,8.183804247795353,2.188584124667707,0.47140172675901837,49.58184430746505,4.013281220761101,15.803912383886807,14.872229645042774,4.047558252910682,2.8889064410262666,8,1.0,1,1.0357715705267416,0.38794456133019223,18.482968868385093,1.054009994678303,41.66908664855986,16.659058939176674,0,0,1,0.9330127018922194,0.2500000000000001
2024-04-03 09:00:00,9.79914312095726,16.077236544369686,11.176483123767628,26.158357365197304,0.4013885908536652,1.383770659756543,0.48984800163880615,53.2807974081561,1.234827062335313,18.453938120743928,20.86364509629682,6.748778361425455,4.408778063205953,9,1.0,1,1.0747715754970666,0.2812334929081865,28.639244805164477,0.9204989422652688,5.374518018361284,14.610295012875394,1,0,0,0.8535533905932737,0.14644660940672627
2024-04-03 10:00:00,2.261364445526904,19.195024812156355,14.764602007264312,26.04668910832536,8.899133763628624,2.790855919452204,0.8470233143959397,67.84118764662568,4.4980624468615815,21.65631715701782,17.71800077297216,5.52512265800385,1.5957009478478223,10,1.0,1,1.1402619373330003,0.23016449253119242,50.88286083580401,17.82362562299585,7.537778675430355,3.1177882677866684,0,0,1,0.75,0.06698729810778065
2024-04-03 11:00:00,16.266516538163216,25.100218528734803,13.18147804110358,96.11385766764528,9.919627472386432,1.7350116770609998,0.8321505897187725,67.04295598275061,4.554121101651987,24.8777256356118,13.14692833956947,5.387179822735089,3.2086385764874725,11,0.5,1,1.176570958103794,0.46021057043183017,30.230342017504583,0.7421730090846665,14.005152092636312,5.905193716578449,0,0,1,0.6294095225512605,0.0170370868554659
2024-04-03 12:00:00,19.4338644844741,34.94708456745355,5.934096588228284,43.78326322458669,2.940674621767778,4.664338450633165,0.4028843896728448,45.45944906263982,4.716550559370745,17.60412881077355,18.85849355324172,6.701795924335944,4.634906522500351,12,0.5,1,1.2110191148010538,0.6105780684604228,-4.204949429917086,21.421077462392034,3.167347946310884,9.846866038718748,0,0,1,0.5000000000000001,0.0
2024-04-03 13:00:00,13.567451588694796,39.36333876797181,12.687539731554976,27.365358886598035,2.103185562857937,4.61322569801786,0.3325258152084385,44.0638405480108,2.601152445515453,19.07170511668092,0.7572868968496227,4.725256423201206,3.3342791912349776,13,0.5,1,1.2342020686671578,0.5938227934202518,-6.265797363140351,3.51100662848431,5.866412895779304,4.41625420051826,0,0,1,0.37059047744873963,0.017037086855465844
2024-04-03 14:00:00,41.436875457596464,30.73093655458073,17.096054258492593,67.92356697203053,7.653633638580407,2.511859099860477,0.49146672136142555,51.21093227803824,3.385468923918225,14.46832512996986,20.74382850186052,5.780929699857779,3.813226282200104,14,0.5,1,1.266997125628119,0.8160892183605817,-17.571410810220726,7.931408208430213,27.86942386890167,8.632402213391082,0,0,1,0.2500000000000001,0.06698729810778059
2024-04-03 15:00:00,17.837666334679465,16.71067128669335,11.88859816395437,69.89190226322128,2.530263409202532,1.6394199700912926,0.5724705953055979,54.74604608654714,3.892579400308314,14.018966879596649,6.301431106109503,4.793556494135007,2.9413357751032585,15,0.5,1,1.2978674709453148,0.3814301411544614,24.09028786548264,4.042224284898985,23.599209122917,14.020265267887378,0,0,1,0.14644660940672644,0.14644660940672605
2024-04-03 16:00:00,14.046725484369038,16.854280091082806,5.7793486633140265,71.88038560949505,8.655623831722036,3.685662069783195,0.23737594317655253,41.26178743814752,0.6550730932523265,24.062629111970992,13.18779529298434,5.530724698799257,0.971059381638466,16,0.5,1,1.3738618928979949,0.33928851086810524,11.015854955948004,16.721764955455605,3.7909408503104274,0.143608804389455,1,0,0,0.06698729810778076,0.24999999999999978
2024-04-03 17:00:00,27.134804157912424,29.50329206355566,16.794172990760497,41.3921622286033,1.028425921574767,0.1835647174153332,0.7940892408757819,66.69296826079206,3.004785974987485,26.781200142854114,9.40165052686928,3.834482684776836,4.643186422678477,17,1.0,1,1.3603834972663007,0.6366573670609015,13.05965801431146,27.780893704379693,13.088078673543386,12.649011972472852,1,0,0,0.017037086855465844,0.3705904774487397
2024-04-03 18:00:00,7.046211248738132,9.551085830732092,8.020456732039616,21.208854737158003,1.2595519637935826,2.373845030218256,0.4860107275028248,54.152648780104585,0.1714895065165578,19.63994939209833,8.526592621395471,0.1223656834471418,7.509866143294483,18,1.0,1,1.2372584896021783,0.17402206745898513,37.72684120715092,15.3736159491584,20.08859290917429,19.952206232823567,1,0,0,0.0,0.4999999999999999
